EuroCrops: Harmonized Open Crop Dataset,,,,,
translated_name-original_name,HCAT3_name,HCAT2_name,gpw_class,weight,obs
"Kohlrabi, seeds and propagation materialKohlrabi, seeds and propagation material",kohlrabikohlrabi,kohlrabikohlrabi,3,1,
Kurdish rose,roses,roses,3,1,
LEMON,citrus_plantations,citrus_plantations,3,1,
LENTILS,lentils,lentils,3,1,
LETTUCE,salads_lettuce_leaf_vegetables,salads_lettuce_leaf_vegetables,3,1,
LITTER MEADOW,pasture_meadow_grassland_grass,pasture_meadow_grassland_grass,1,1,
LUCERNE,alfalfa_lucerne,alfalfa_lucerne,2,1,
LUPINE,sweet_lupins,sweet_lupins,3,1,
Lacy phaceliaLacy phacelia,phaceliaphacelia,phaceliaphacelia,3,1,
Lady's mantle,alchemilla_ladys_mantle,alchemilla_ladys_mantle,3,1,
Lakes and impoundements,not_known_and_other,not_known_and_other,0,0,
Lamb's lettuce,lambs_lettuce_rapunzel,lambs_lettuce_rapunzel,3,1,
Lamb's lettuce (also Rapunzel),lambs_lettuce_rapunzel,lambs_lettuce_rapunzel,3,1,
Lamb's lettuce / field lettuce / Rapunzel,lambs_lettuce_rapunzel,lambs_lettuce_rapunzel,3,1,
Lambs lettuce - industry,lambs_lettuce_rapunzel,lambs_lettuce_rapunzel,3,1,
Lamss lettuce - fresh,lambs_lettuce_rapunzel,lambs_lettuce_rapunzel,3,1,
Langj. o. 20 y. Stilll. AL,unmaintained,unmaintained,0,0,
Large cranberries,cranberry,cranberry,3,1,
Lattich (garden lettuce / lettuce,salads_lettuce_leaf_vegetables,salads_lettuce_leaf_vegetables,3,1,
Lavandula,lavender_lavandula,lavender_lavandula,3,1,
Lavender,lavender_lavandula,lavender_lavandula,3,1,
Lavender (real lavender,lavender_lavandula,lavender_lavandula,3,1,
Lavender / Lavandin,lavender_lavandula,lavender_lavandula,3,1,
LeekLeekLeek,leekleekleek,leekleekleek,3,1,
Leek - fresh,leek,leek,3,1,
Leek - industry,leek,leek,3,1,
Leek grown (spring),leek,leek,3,1,
Leek summer production,leek,leek,3,1,
Leek summer seeds and propagation material,leek,leek,3,1,
Leek winter production,leek,leek,3,1,
Leek winter seeds and propagation material,leek,leek,3,1,
"Leek, production",leek,leek,3,1,
"Leek, seeds and propagation material",leek,leek,3,1,
Legume mixture,legumes_dried_pulses_protein_crops,legumes_dried_pulses_protein_crops,3,1,
Legumes other types for maturity mixing,legumes_dried_pulses_protein_crops,legumes_dried_pulses_protein_crops,3,1,
Legumes perennial mixture,legumes_dried_pulses_protein_crops,legumes_dried_pulses_protein_crops,3,1,
Lemon,citrus_plantations,citrus_plantations,3,1,
Lemon balm,lemon_balm_melissa,lemon_balm_melissa,3,1,
LentilsLentils,lentilslentils,lentilslentils,3,1,
Lettuce (garden,salads_lettuce_leaf_vegetables,salads_lettuce_leaf_vegetables,3,1,
Lettuce (greenhouse),greenhouse_foil_film,greenhouse_foil_film,3,1,
Lettuce / Batavia / Oak leaf,other_salads_lettuce_leaf_vegetables,other_salads_lettuce_leaf_vegetables,3,1,
Lettuce iceberg production,iceberg,iceberg,3,1,
Lettuce iceberg seeds and propagation material,iceberg,iceberg,3,1,
Lettuce salad,salads_lettuce_leaf_vegetables,salads_lettuce_leaf_vegetables,3,1,
Ley legumes,legumes_dried_pulses_protein_crops,legumes_dried_pulses_protein_crops,3,1,
Light and open areas in wood,tree_wood_forest,tree_wood_forest,0,1,
Lilies (king lily,lilies,lilies,3,1,
Lilies (turkish union),lilies,lilies,3,1,
Lily flower bulbs and tubers,lilies,lilies,3,1,
Lily other flower nursery crops,flowers_ornamental_plants,flowers_ornamental_plants,3,1,
"Lily, dried flowers",lilies,lilies,3,1,
Limonium,flowers_ornamental_plants,flowers_ornamental_plants,3,1,
Linen,flax_linen,flax_linen,3,1,
Linen fibersLinen fibers,flax_linenflax_linen,flax_linenflax_linen,3,1,
Linseed (oil flax),flax_linseed_oil,flax_linseed_oil,3,1,
Long rotation meadow (6 years or more),pasture_meadow_grassland_grass,pasture_meadow_grassland_grass,1,1,
Longterm. o. 20 years old stilll. Permanent grass land,pasture_meadow_grassland_grass,pasture_meadow_grassland_grass,1,1,
Loquat,medlar_loquat,medlar_loquat,3,1,
Lotier,lotus,lotus,3,1,
Lotus planted for the 2017 harvest,lotus,lotus,3,1,
Lotus planted for the 2018 harvest,lotus,lotus,3,1,
Lovage (Maggiplant) production,lovage_maggiplant,lovage_maggiplant,3,1,
Lovage / Maggi herbLovage / Maggi herb,lovage_maggiplantlovage_maggiplant,lovage_maggiplantlovage_maggiplant,3,1,
Lowland alluvial stands (type E),pasture_meadow_grassland_grass,pasture_meadow_grassland_grass,1,1,
LucerneLucerne,alfalfa_lucernealfalfa_lucerne,alfalfa_lucernealfalfa_lucerne,2,1,
Lucerne (100%),alfalfa_lucerne,alfalfa_lucerne,2,1,
Lucerne (at least 80% alfalfa 20% grasses),alfalfa_lucerne,alfalfa_lucerne,2,1,
Lucerne grass over 25% grass for mowing incl. own feed,alfalfa_lucerne,alfalfa_lucerne,2,1,
Lucerne grass over 50% alfalfa (rotation),alfalfa_lucerne,alfalfa_lucerne,2,1,
Lucerne mowing,alfalfa_lucerne,alfalfa_lucerne,2,1,
Lucerne seed,alfalfa_lucerne,alfalfa_lucerne,2,1,
Lucerne to factory,alfalfa_lucerne,alfalfa_lucerne,2,1,
Lupine (sweet or yellow white narrow leaf),sweet_lupins,sweet_lupins,3,1,
Lupins,sweet_lupins,sweet_lupins,3,1,
Lupins (sweet lupine,sweet_lupins,sweet_lupins,3,1,
Lupins not bitter,sweet_lupins,sweet_lupins,3,1,
Lupinus luteus,sweet_lupins,sweet_lupins,3,1,
MAIZE; BEANSMAIZE; BEANS,beansbeans,beansbeans,3,1,
MAIZE; BEANSMAIZE; BEANS,grain_maize_corn_popcorngrain_maize_corn_popcorn,grain_maize_corn_popcorngrain_maize_corn_popcorn,3,1,
MAIZE; BEANS; OTHER VEGETABLES; POTATOES; INTERCROPPING AND OTHER ANNUAL CROPS. FORRAG. ANNUALS,beans,beans,3,1,
MAIZE; BEANS; OTHER VEGETABLES; POTATOES; INTERCROPPING AND OTHER ANNUAL CROPS. FORRAG. ANNUALS,fodder_roots,fodder_roots,3,1,
MAIZE; BEANS; OTHER VEGETABLES; POTATOES; INTERCROPPING AND OTHER ANNUAL CROPS. FORRAG. ANNUALS,fresh_vegetables,fresh_vegetables,3,1,
MAIZE; BEANS; OTHER VEGETABLES; POTATOES; INTERCROPPING AND OTHER ANNUAL CROPS. FORRAG. ANNUALS,grain_maize_corn_popcorn,grain_maize_corn_popcorn,3,1,
MAIZE; BEANS; OTHER VEGETABLES; POTATOES; INTERCROPPING AND OTHER ANNUAL CROPS. FORRAG. ANNUALS,potatoes,potatoes,3,1,
MAIZE; BEANS; POTATOES,beans,beans,3,1,
MAIZE; BEANS; POTATOES,grain_maize_corn_popcorn,grain_maize_corn_popcorn,3,1,
MAIZE; BEANS; POTATOES,potatoes,potatoes,3,1,
MAIZE; BEANS; POTATOES; ANNUAL INTERCROPS AND OTHER CROPS. FORRAG. ANNUALS,beans,beans,3,1,
MAIZE; BEANS; POTATOES; ANNUAL INTERCROPS AND OTHER CROPS. FORRAG. ANNUALS,grain_maize_corn_popcorn,grain_maize_corn_popcorn,3,1,
MAIZE; BEANS; POTATOES; ANNUAL INTERCROPS AND OTHER CROPS. FORRAG. ANNUALS,other_arable_land_crops,other_arable_land_crops,2,2,
MAIZE; BEANS; POTATOES; ANNUAL INTERCROPS AND OTHER CROPS. FORRAG. ANNUALS,potatoes,potatoes,3,1,
MAIZE; FALLOW,fallow_land_not_crop,fallow_land_not_crop,0,0,
MAIZE; FALLOW,grain_maize_corn_popcorn,grain_maize_corn_popcorn,3,1,
MAIZE; MILLET,grain_maize_corn_popcorn,grain_maize_corn_popcorn,3,1,
MAIZE; MILLET,millet_sorghum,millet_sorghum,3,1,
MAIZE; OTHER VEGETABLES,fresh_vegetables,fresh_vegetables,3,1,
MAIZE; OTHER VEGETABLES,grain_maize_corn_popcorn,grain_maize_corn_popcorn,3,1,
MAIZE; OTHER VEGETABLES; OATS,fresh_vegetables,fresh_vegetables,3,1,
MAIZE; OTHER VEGETABLES; OATS,grain_maize_corn_popcorn,grain_maize_corn_popcorn,3,1,
MAIZE; OTHER VEGETABLES; OATS,oats,oats,3,1,
MAIZE; POTATO; OATSMAIZE; POTATO; OATS,grain_maize_corn_popcorngrain_maize_corn_popcorn,grain_maize_corn_popcorngrain_maize_corn_popcorn,3,1,
MAIZE; POTATO; OATS,oats,oats,3,1,
MAIZE; POTATO; ONION,grain_maize_corn_popcorn,grain_maize_corn_popcorn,3,1,
MAIZE; POTATO; ONION,onions,onions,3,1,
MAIZE; POTATO; ONION,potatoes,potatoes,3,1,
MAIZE; POTATOES,grain_maize_corn_popcorn,grain_maize_corn_popcorn,3,1,
MAIZE; POTATOES,potatoes,potatoes,3,1,
MAIZE; POTATOES; OTHER VEGETABLES,fresh_vegetables,fresh_vegetables,3,1,
MAIZE; POTATOES; OTHER VEGETABLES,grain_maize_corn_popcorn,grain_maize_corn_popcorn,3,1,
MAIZE; POTATOES; OTHER VEGETABLES,potatoes,potatoes,3,1,
MAIZE; POTATOES; OTHER VEGETABLES; OATS,fresh_vegetables,fresh_vegetables,3,1,
MAIZE; POTATOES; OTHER VEGETABLES; OATS,grain_maize_corn_popcorn,grain_maize_corn_popcorn,3,1,
MAIZE; POTATOES; OTHER VEGETABLES; OATS,oats,oats,3,1,
MAIZE; POTATOES; OTHER VEGETABLES; OATS,potatoes,potatoes,3,1,
MAIZE; RYEGRASS; OTHER VEGETABLES,fresh_vegetables,fresh_vegetables,3,1,
MAIZE; RYEGRASS; OTHER VEGETABLES,grain_maize_corn_popcorn,grain_maize_corn_popcorn,3,1,
MAIZE; RYEGRASS; OTHER VEGETABLES,lolium_ryegrass,lolium_ryegrass,2,1,
MAIZE; VEGETABLES,fresh_vegetables,fresh_vegetables,3,1,
MAIZE; VEGETABLES,grain_maize_corn_popcorn,grain_maize_corn_popcorn,3,1,
MAIZE; lolium,grain_maize_corn_popcorn,grain_maize_corn_popcorn,3,1,
MAIZE; lolium,lolium_ryegrass,lolium_ryegrass,2,1,
MARIAN THISTLES (Silybum marianum),marian_thistles,marian_thistles,3,1,
MEAGER PASTURE,pasture_meadow_grassland_grass,pasture_meadow_grassland_grass,1,1,
MEDICINAL PLANTS,aromatic_medicinal_culinary_plants_spices_herbs,aromatic_medicinal_culinary_plants_spices_herbs,3,2,
MEDICINAL PLANTS IN THE FILM TUNNEL,greenhouse_foil_film,greenhouse_foil_film,3,1,
MEDICINAL PLANTS IN THE GREENHOUSE,greenhouse_foil_film,greenhouse_foil_film,3,1,
MELON,melon,melon,3,1,
MELON; OTHER VEGETABLES; ANNUAL AND OTHER CULT. FORAGE ANNUALS,fresh_vegetables,fresh_vegetables,3,1,
MELON; OTHER VEGETABLES; ANNUAL AND OTHER CULT. FORAGE ANNUALS,melon,melon,3,1,
MELON; OTHER VEGETABLES; ANNUAL AND OTHER CULT. FORAGE ANNUALS,other_arable_land_crops,other_arable_land_crops,2,2,
MILLET,millet_sorghum,millet_sorghum,3,1,
MILLET / FIELD VEGETABLES,fresh_vegetables,fresh_vegetables,3,1,
MILLET / FIELD VEGETABLES,millet_sorghum,millet_sorghum,3,1,
MIXED Forest,tree_wood_forest,tree_wood_forest,0,1,
MIXED PERMANENT CULTURES,unspecified_permanent_crops,unspecified_permanent_crops,3,1,
MOUNTAIN MOWING MEADOW,pasture_meadow_grassland_grass,pasture_meadow_grassland_grass,1,1,
MOWING MEADOW / PASTURE (THREE AND MORE USES),pasture_meadow_grassland_grass,pasture_meadow_grassland_grass,1,1,
MOWING MEADOW / PASTURE (TWO USES),pasture_meadow_grassland_grass,pasture_meadow_grassland_grass,1,1,
MULTI-YEAR NURSERY,nurseries_nursery,nurseries_nursery,3,1,
MUSTARDMUSTARD,mustardmustard,mustardmustard,3,1,
Madder,rubia_tinctorum_common_madder,rubia_tinctorum_common_madder,3,1,
Main green beans (= main green beans) production,beans,beans,3,1,
Main green beans (= main green beans) seeds and propagation material,beans,beans,3,1,
MaizeMaizeMaizeMaizeMaize,grain_maize_corn_popcorngrain_maize_corn_popcorngrain_maize_corn_popcorngrain_maize_corn_popcorngrain_maize_corn_popcorn,grain_maize_corn_popcorngrain_maize_corn_popcorngrain_maize_corn_popcorngrain_maize_corn_popcorngrain_maize_corn_popcorn,3,1,
Maize (without sugar / silage maize),grain_maize_corn_popcorn,grain_maize_corn_popcorn,3,1,
Maize for biogas production,grain_maize_corn_popcorn,grain_maize_corn_popcorn,3,1,
Maize for maturity,grain_maize_corn_popcorn,grain_maize_corn_popcorn,3,1,
Maize not elsewhere specified,grain_maize_corn_popcorn,grain_maize_corn_popcorn,3,1,
Mallow,malva,malva,3,1,
Mallow (Wild Mallow)Mallow (Wild Mallow),flowers_ornamental_plantsflowers_ornamental_plants,flowers_ornamental_plantsflowers_ornamental_plants,3,1,
Managed grassland,pasture_meadow_grassland_grass,pasture_meadow_grassland_grass,1,1,
Mandarin orange,citrus_plantations,citrus_plantations,3,1,
Marian Thistles,marian_thistles,marian_thistles,3,1,
Marian thistle,marian_thistles,marian_thistles,3,1,
Marian thistles,marian_thistles,marian_thistles,3,1,
MarigoldMarigold,calendula_marigoldcalendula_marigold,calendula_marigoldcalendula_marigold,3,1,
Marigold medical,calendula_marigold,calendula_marigold,3,1,
Marigolds (garden marigold),calendula_marigold,calendula_marigold,3,1,
Marigolds (garden r.),calendula_marigold,calendula_marigold,3,1,
Marjoram / Oregano,oregano,oregano,3,1,
Marrow stem kale,kale,kale,3,1,
Marrow-stem Kale,kale,kale,3,1,
Meadow,pasture_meadow_grassland_grass,pasture_meadow_grassland_grass,1,1,
Meadow clover,clover,clover,2,1,
Meadow fescue for seed productionMeadow fescue for seed production,festuca_fescuefestuca_fescue,festuca_fescuefestuca_fescue,3,1,
Meadow fescue seeds,festuca_fescue,festuca_fescue,3,1,
Meadow timothy for seed production,timothy,timothy,3,1,
Medicinal and aromatic plants and herbs,aromatic_medicinal_culinary_plants_spices_herbs,aromatic_medicinal_culinary_plants_spices_herbs,3,2,
Medicinal and culinary plants grown in small area,aromatic_medicinal_culinary_plants_spices_herbs,aromatic_medicinal_culinary_plants_spices_herbs,3,2,
Medicinal and culinary plants mixed with other crops,aromatic_medicinal_culinary_plants_spices_herbs,aromatic_medicinal_culinary_plants_spices_herbs,3,2,
Medicinal plants,aromatic_medicinal_culinary_plants_spices_herbs,aromatic_medicinal_culinary_plants_spices_herbs,3,2,
Medicinal plants annual and biennial,aromatic_medicinal_culinary_plants_spices_herbs,aromatic_medicinal_culinary_plants_spices_herbs,3,2,
Medicinal plants perennials,aromatic_medicinal_culinary_plants_spices_herbs,aromatic_medicinal_culinary_plants_spices_herbs,3,2,
Melilot planted for the 2015 harvest,melilot,melilot,3,1,
Melilot planted for the 2016 harvest,melilot,melilot,3,1,
Melilot planted for the 2017 harvest,melilot,melilot,3,1,
Melilot planted for the 2018 harvest,melilot,melilot,3,1,
Melissa (lemon balm),lemon_balm_melissa,lemon_balm_melissa,3,1,
MelonMelon,melonmelon,melonmelon,3,1,
Melon (Citrullus) (Waterm.),melon,melon,3,1,
Melon (watermelon),watermelon,watermelon,3,1,
"Melon, production",melon,melon,3,1,
"Melon, seeds and propagation material",melon,melon,3,1,
Meslin (winter),winter_meslin,winter_meslin,3,1,
Mesophilic permanent grassland (type B),pasture_meadow_grassland_grass,pasture_meadow_grassland_grass,1,1,
Milk thistleMilk thistle,marian_thistlesmarian_thistles,marian_thistlesmarian_thistles,3,1,
Milk thistles,marian_thistles,marian_thistles,3,1,
Milky Star (Cape Milky Star),milk_star,milk_star,3,1,
MilletMilletMilletMilletMilletMillet,millet_sorghummillet_sorghummillet_sorghummillet_sorghummillet_sorghummillet_sorghum,millet_sorghummillet_sorghummillet_sorghummillet_sorghummillet_sorghummillet_sorghum,3,1,
Millet,other_arable_land_crops,other_arable_land_crops,2,2,
Millet (Panicum),millet_sorghum,millet_sorghum,3,1,
Mini-wetlands with project scheme,not_known_and_other,not_known_and_other,0,0,
Mining,not_known_and_other,not_known_and_other,0,0,
Mint,mints_peppermint,mints_peppermint,3,1,
Mints (pepperm. Green m.),mints_peppermint,mints_peppermint,3,1,
Mints (peppermint,mints_peppermint,mints_peppermint,3,1,
Miscanthus,miscanthus_silvergrass,miscanthus_silvergrass,1,2,
Miscanthus (elephant grass),miscanthus_silvergrass,miscanthus_silvergrass,1,2,
Mix broadleaf crop seed / core,other_arable_land_crops,other_arable_land_crops,2,2,
Mix of cereals,unspecified_season_unspecified_cereals,unspecified_season_unspecified_cereals,3,1,
Mix of legumes and other crops (30-80% legumes),legumes_dried_pulses_protein_crops,legumes_dried_pulses_protein_crops,3,1,
Mix of nitrogen-binding grasses (over 50% nitrogen-binding grasses less than 50% other leguminous grasses),pasture_meadow_grassland_grass,pasture_meadow_grassland_grass,1,1,
Mix of nitrogen-binding grasses and graminoids (over 50% nitrogen-binding grasses less than 50% graminoid grasses),pasture_meadow_grassland_grass,pasture_meadow_grassland_grass,1,1,
Mix of nitrogen-binding grasses and nitrogen-binding crops(over 50% nitrogen-binding crops mix contains mainly grasses),pasture_meadow_grassland_grass,pasture_meadow_grassland_grass,1,1,
Mix of nitrogen-binding grasses and other crops (over 50% nitrogen-binding grasses less than 50% other crops).,pasture_meadow_grassland_grass,pasture_meadow_grassland_grass,1,1,
Mix of nitrogen-binding pulses (pulses over 50%),legumes_dried_pulses_protein_crops,legumes_dried_pulses_protein_crops,3,1,
Mix of seeds for seed corn,grain_maize_corn_popcorn,grain_maize_corn_popcorn,3,1,
Mixed broadleaf and coniferous forest,tree_wood_forest,tree_wood_forest,0,1,
Mixed cereal spring sown wholecrop,spring_unspecified_cereals,spring_unspecified_cereals,3,1,
Mixed crop,other_arable_land_crops,other_arable_land_crops,2,2,
Mixed crops in rowsMixed crops in rows,other_arable_land_cropsother_arable_land_crops,other_arable_land_cropsother_arable_land_crops,3,1,
Mixed crops seed mix,arable_land_seed_seedlings,arable_land_seed_seedlings,0,1,
Mixed cultivation of other cereals and leguminous plants (e.g. peas and barley),other_cereals,other_cereals,3,1,
Mixed cultivation of winter wheat or triticale and leguminous plants,winter_common_soft_wheat,winter_common_soft_wheat,3,1,
Mixed cultures with seed mix,other_arable_land_crops,other_arable_land_crops,2,2,
Mixed fruit,orchards_fruits,orchards_fruits,3,1,
Mixed fruit plants,orchards_fruits,orchards_fruits,3,1,
"Mixed grain (cereal / legume mixture), more than 50% cereals",unspecified_cereals,unspecified_cereals,3,1,
Mixed grain (cereal mixtures),unspecified_cereals,unspecified_cereals,3,1,
Mixed grains undersown with legumes,unspecified_cereals,unspecified_cereals,3,1,
Mixed peas / beans,legumes_dried_pulses_protein_crops,legumes_dried_pulses_protein_crops,3,1,
Mixed perennial crops,permanent_crops_perennial,permanent_crops_perennial,3,1,
Mixed permanent crops on field under 01 ha size,other_permanent_crops_plantations,other_permanent_crops_plantations,3,1,
Mixed permanent herbs,other_permanent_crops_plantations,other_permanent_crops_plantations,3,1,
Mixed plants for snail farming,not_known_and_other,not_known_and_other,0,0,
"Mixed use (vegetables, crops, aromatic plants and medicinal herbs)",arable_crops,arable_crops,0,0,
Mixed vegetables,fresh_vegetables,fresh_vegetables,3,1,
Mixed vegetables on field under 0,fresh_vegetables,fresh_vegetables,3,1,
Mixture of autumn sown species,other_arable_land_crops,other_arable_land_crops,2,2,
Mixture of cereals (spring),spring_unspecified_cereals,spring_unspecified_cereals,3,1,
Mixture of cereals (winter),winter_unspecified_cereals,winter_unspecified_cereals,3,1,
Mixture of cereals and peas or vetches with grass or legume sowing where protein crops> 50%,unspecified_cereals,unspecified_cereals,3,1,
Mixture of cereals and peas or vetches with protein crops> 50%,unspecified_cereals,unspecified_cereals,3,1,
Mixture of dehydrated legumes (among themselves),other_dry_pulses,other_dry_pulses,3,1,
Mixture of forage legumesMixture of forage legumesMixture of forage legumesMixture of forage legumes,other_dry_pulsesother_dry_pulsesother_dry_pulsesother_dry_pulses,other_dry_pulsesother_dry_pulsesother_dry_pulsesother_dry_pulses,3,1,
